100
1.0,3.45,2.0,3.72,3.0,2.57,4.0,1.85,5.0,1.45,6.0,1.43,7.0,1.25,8.0,1.53,9.0,4.82,10.0,5.76,11.0,4.69,12.0,4.09,13.0,3.59,14.0,3.05,15.0,3.09,16.0,4.83,17.0,5.26,18.0,4.33,19.0,3.93,20.0,4.38,21.0,4.21,22.0,4.02,23.0,5.65,24.0,5.38,25.0,3.52,26.0,4.65,27.0,4.1,28.0,3.97,29.0,4.66,30.0,4.5,31.0,4.47,32.0,4.72,33.0,4.62,34.0,5.41,35.0,4.89,36.0,5.27,37.0,5.32,38.0,4.19,39.0,4.47,40.0,5.86,41.0,5.15,42.0,6.04,43.0,4.75,44.0,4.4,45.0,4.72,46.0,4.95,47.0,5.37,48.0,4.88,49.0,5.23,50.0,5.33,51.0,5.41,52.0,5.35,53.0,5.77,54.0,4.98,55.0,5.33,56.0,4.15,57.0,4.35,58.0,6.15,59.0,3.81,60.0,5.15,61.0,4.39,62.0,4.95,63.0,5.4,64.0,5.54,65.0,4.43,66.0,5.71,67.0,5.22,68.0,5.39,69.0,4.75,70.0,5.74,71.0,5.2,72.0,4.68,73.0,5.45,74.0,5.12,75.0,4.43,76.0,6.55,77.0,5.17,78.0,4.75,79.0,5.67,80.0,4.36,81.0,5.06,82.0,5.24,83.0,5.02,84.0,5.52,85.0,4.74,86.0,5.69,87.0,5.11,88.0,5.18,89.0,4.22,90.0,5.52,91.0,4.58,92.0,4.66,93.0,5.23,94.0,5.35,95.0,5.81,96.0,5.21,97.0,4.43,98.0,5.09,99.0,4.76,100.0,4.49,
