100
1.0,449.26,1.0,413.0,1.0,282.3,2.0,207.01,3.0,117.86,4.0,98.06,5.0,77.23,7.0,56.3,8.0,50.22,9.0,54.53,10.0,47.52,11.0,38.65,12.0,31.32,13.0,28.55,14.0,29.59,15.0,27.21,16.0,26.59,18.0,20.26,19.0,18.3,20.0,22.56,21.0,21.36,22.0,19.0,23.0,20.55,25.0,19.28,26.0,12.39,28.0,16.41,29.0,13.36,30.0,12.07,32.0,12.84,33.0,11.31,34.0,12.59,36.0,12.79,37.0,11.95,39.0,14.23,41.0,11.05,42.0,11.68,44.0,11.54,45.0,9.02,46.0,10.12,48.0,10.98,49.0,8.88,51.0,11.33,53.0,9.39,55.0,7.8,56.0,7.69,58.0,8.22,60.0,8.56,62.0,7.92,64.0,7.68,66.0,7.66,68.0,7.43,71.0,7.07,73.0,8.05,75.0,6.1,77.0,7.03,80.0,4.79,82.0,4.49,84.0,7.65,87.0,4.41,89.0,5.7,92.0,5.11,94.0,5.1,97.0,5.33,100.0,5.83,103.0,4.15,106.0,5.55,109.0,4.88,112.0,4.95,116.0,4.01,120.0,4.79,123.0,4.29,127.0,3.7,130.0,4.28,134.0,4.14,137.0,3.27,141.0,4.85,145.0,3.56,150.0,3.28,154.0,3.73,159.0,3.02,164.0,3.18,170.0,3.34,176.0,2.95,183.0,3.32,189.0,2.59,196.0,3.03,204.0,2.86,211.0,2.89,219.0,2.24,227.0,2.82,237.0,2.29,247.0,2.31,260.0,2.34,274.0,2.37,289.0,2.51,309.0,2.27,332.0,1.68,365.0,1.76,417.0,1.66,573.0,1.41,
