100
1.0,66.64,1.0,94.32,1.0,49.89,2.0,32.75,3.0,24.92,4.0,18.73,5.0,16.22,7.0,13.53,8.0,11.89,9.0,11.77,10.0,11.07,11.0,10.48,12.0,9.55,13.0,8.35,14.0,8.51,15.0,7.9,16.0,7.65,18.0,5.98,19.0,6.12,20.0,7.06,21.0,6.29,22.0,6.41,23.0,6.27,25.0,6.64,26.0,5.36,28.0,4.96,29.0,5.22,30.0,5.37,32.0,5.39,33.0,4.83,34.0,4.95,36.0,5.31,37.0,5.49,39.0,5.13,41.0,4.65,42.0,4.53,44.0,5.0,45.0,4.0,46.0,4.4,48.0,4.63,49.0,4.31,51.0,4.81,53.0,4.42,55.0,4.07,56.0,4.02,58.0,4.48,60.0,4.37,62.0,3.98,64.0,3.98,66.0,3.92,68.0,4.1,71.0,4.25,73.0,4.04,75.0,3.84,77.0,3.87,80.0,2.9,82.0,3.33,84.0,4.53,87.0,3.03,89.0,3.84,92.0,3.44,94.0,3.51,97.0,3.87,100.0,3.94,103.0,2.81,106.0,3.98,109.0,3.6,112.0,3.62,116.0,3.2,120.0,3.66,123.0,3.43,127.0,3.0,130.0,3.56,134.0,3.57,137.0,2.92,141.0,3.83,145.0,3.2,150.0,2.94,154.0,3.41,159.0,2.77,164.0,3.16,170.0,3.24,176.0,2.97,183.0,3.17,189.0,2.86,196.0,3.28,204.0,2.89,211.0,3.19,219.0,2.35,227.0,3.19,237.0,2.77,247.0,2.75,260.0,2.86,274.0,2.92,289.0,3.27,309.0,2.73,332.0,2.29,365.0,2.65,417.0,2.25,573.0,2.12,
