100
1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0,6.0,0.0,7.0,0.0,8.0,0.0,9.0,0.0,10.0,0.0,11.0,0.0,12.0,0.0,13.0,0.0,15.0,0.0,16.0,1.0,17.0,1.0,18.0,1.0,19.0,1.0,21.0,1.0,22.0,1.0,23.0,2.0,25.0,2.0,26.0,2.0,27.0,3.0,29.0,3.0,30.0,3.0,31.0,3.0,33.0,4.0,34.0,4.0,36.0,4.0,37.0,6.0,38.0,6.0,40.0,6.0,41.0,6.0,43.0,7.0,45.0,8.0,46.0,7.0,48.0,8.0,49.0,10.0,51.0,8.0,53.0,12.0,54.0,12.0,56.0,12.0,58.0,16.0,60.0,14.0,62.0,17.0,64.0,17.0,65.0,17.0,67.0,18.0,69.0,17.0,71.0,24.0,74.0,23.0,76.0,24.0,78.0,23.0,80.0,24.0,83.0,28.0,85.0,28.0,87.0,30.0,90.0,36.0,92.0,34.0,94.0,40.0,97.0,45.0,99.0,38.0,102.0,49.0,105.0,48.0,108.0,51.0,111.0,58.0,114.0,60.0,117.0,68.0,121.0,74.0,124.0,70.0,128.0,78.0,131.0,82.0,135.0,83.0,139.0,88.0,143.0,107.0,147.0,112.0,152.0,123.0,157.0,132.0,161.0,146.0,167.0,151.0,172.0,158.0,178.0,182.0,185.0,208.0,191.0,225.0,198.0,232.0,206.0,262.0,214.0,288.0,224.0,356.0,234.0,376.0,246.0,449.0,260.0,469.0,275.0,559.0,293.0,660.0,312.0,792.0,337.0,943.0,369.0,1213.0,421.0,1580.0,562.0,2398.0,
