100
1.0,17.82,1.0,14.4,1.0,10.36,2.0,8.11,3.0,4.64,4.0,6.44,5.0,6.59,7.0,4.45,8.0,4.33,9.0,7.37,10.0,5.85,11.0,4.92,12.0,4.77,13.0,4.74,14.0,4.85,15.0,4.78,16.0,5.55,18.0,4.75,19.0,4.26,20.0,5.03,21.0,5.57,22.0,5.26,23.0,5.53,25.0,5.68,26.0,3.61,28.0,4.96,29.0,4.96,30.0,4.64,32.0,4.41,33.0,4.69,34.0,4.69,36.0,5.07,37.0,5.27,39.0,5.58,41.0,4.94,42.0,5.36,44.0,5.64,45.0,4.58,46.0,4.96,48.0,5.52,49.0,5.2,51.0,6.16,53.0,5.14,55.0,4.52,56.0,4.61,58.0,5.01,60.0,5.51,62.0,5.22,64.0,5.12,66.0,5.36,68.0,5.55,71.0,5.52,73.0,5.72,75.0,4.93,77.0,5.53,80.0,4.02,82.0,4.27,84.0,6.31,87.0,3.88,89.0,5.09,92.0,4.51,94.0,4.96,97.0,5.32,100.0,5.57,103.0,4.43,106.0,5.68,109.0,5.24,112.0,5.39,116.0,4.72,120.0,5.68,123.0,5.09,127.0,4.61,130.0,5.37,134.0,5.06,137.0,4.4,141.0,6.51,145.0,5.02,150.0,4.73,154.0,5.49,159.0,4.32,164.0,5.04,170.0,5.11,176.0,4.94,183.0,5.36,189.0,4.67,196.0,5.62,204.0,5.08,211.0,5.11,219.0,4.11,227.0,5.39,237.0,4.49,247.0,4.61,260.0,5.11,274.0,5.26,289.0,5.71,309.0,5.12,332.0,4.35,365.0,4.92,417.0,4.68,573.0,4.35,
