100
1.0,72.74,1.0,73.202,2.0,40.666,3.0,26.382,4.0,19.55,5.0,17.212,6.0,13.588,7.0,11.16,8.0,9.748,9.0,8.906,10.0,8.064,11.0,7.59,12.0,6.63,13.0,7.25,15.0,6.01,16.0,5.992,17.0,5.166,18.0,4.968,19.0,4.87,21.0,4.998,22.0,4.25,23.0,4.128,25.0,3.972,26.0,4.014,27.0,3.698,29.0,3.57,30.0,3.494,31.0,3.392,33.0,3.072,34.0,2.884,36.0,3.014,37.0,2.962,38.0,2.77,40.0,2.898,41.0,2.93,43.0,2.724,45.0,2.712,46.0,2.526,48.0,2.648,49.0,2.672,51.0,2.338,53.0,2.356,54.0,2.366,56.0,2.35,58.0,2.27,60.0,2.17,62.0,2.178,64.0,2.162,65.0,2.224,67.0,2.152,69.0,2.06,71.0,2.12,74.0,2.032,76.0,1.998,78.0,1.97,80.0,1.98,83.0,2.012,85.0,2.02,87.0,2.062,90.0,2.036,92.0,1.878,94.0,1.966,97.0,1.946,99.0,1.984,102.0,1.928,105.0,2.002,108.0,2.002,111.0,2.02,114.0,1.974,117.0,1.868,121.0,1.936,124.0,1.952,128.0,1.846,131.0,1.922,135.0,1.89,139.0,1.844,143.0,1.956,147.0,2.0,152.0,1.92,157.0,2.082,161.0,2.002,167.0,2.01,172.0,2.058,178.0,2.13,185.0,2.08,191.0,2.018,198.0,2.038,206.0,2.142,214.0,2.186,224.0,2.302,234.0,2.314,246.0,2.438,260.0,2.47,275.0,2.602,293.0,2.65,312.0,2.764,337.0,3.054,369.0,3.344,421.0,3.292,562.0,3.39,
